Label;ID;TRACK_ID;QUALITY;POSITION_X;POSITION_Y;POSITION_Z;POSITION_T;FRAME;RADIUS;VISIBILITY;MEAN_INTENSITY01;MEAN_INTENSITY02;MEAN_INTENSITY03;MEAN_INTENSITY04;MEAN_INTENSITY05;MEAN_INTENSITY06;MEAN_INTENSITY07;MEAN_INTENSITY08;MEAN_INTENSITY09;MEAN_INTENSITY10;MANUAL_COLOR;MEAN_INTENSITY;MEDIAN_INTENSITY;MIN_INTENSITY;MAX_INTENSITY;TOTAL_INTENSITY;STANDARD_DEVIATION;ESTIMATED_DIAMETER;CONTRAST;SNR
ID41394;41394;111;40,512;113,1;341,25;0;80400;134;7;1;503,022;13,777;2057,361;7,525;None;None;None;None;None;None;-10921639;2057,361;2118;1056;2522;849690;275,005;15,109;0,51;5,056
ID42030;42030;111;41,703;113,1;341,9;0;81000;135;7;1;530,695;12,421;2115,223;6,613;None;None;None;None;None;None;-10921639;2115,223;2184;1200;2541;873587;241,085;15,213;0,523;6,028
ID42675;42675;111;40,74;114,4;343,85;0;81600;136;7;1;522,649;11,847;2095,337;7,276;None;None;None;None;None;None;-10921639;2095,337;2190;1039;2525;865374;252,909;15,278;0,52;5,666
ID42350;42350;111;40,073;114,4;343,2;0;82200;137;7;1;524,228;10,998;2103,051;8,044;None;None;None;None;None;None;-10921639;2103,051;2174;1166;2511;868560;221,89;15,303;0,506;6,37
ID43000;43000;111;39,868;114,4;342,55;0;82800;138;7;1;524,247;11,077;2102,535;7,196;None;None;None;None;None;None;-10921639;2102,535;2139;1318;2483;868347;195,984;15,4;0,505;7,197
ID43331;43331;111;42,163;112,45;341,25;0;83400;139;7;1;539,983;11,845;2138,363;6,68;None;None;None;None;None;None;-10921639;2138,363;2176;1393;2556;883144;221,932;15,311;0,528;6,657
ID43658;43658;111;40,628;112,45;341,25;0;84000;140;7;1;534,639;12,867;2127,625;7,419;None;None;None;None;None;None;-10921639;2127,625;2184;1072;2532;878709;224,356;15,421;0,507;6,383
ID43989;43989;111;39,203;111,8;340,6;0;84600;141;7;1;528,01;13,058;2119,455;7,073;None;None;None;None;None;None;-10921639;2119,455;2139;1479;2516;875335;176,437;15,499;0,506;8,073
ID44314;44314;111;38,533;113,1;340,6;0;85200;142;7;1;528,45;12,191;2113,743;6,412;None;None;None;None;None;None;-10921639;2113,743;2110;1399;2587;872976;207,538;15,395;0,478;6,583
ID44643;44643;111;36,393;113,1;339,95;0;85800;143;7;1;510,518;11,872;2082,571;7,816;None;None;None;None;None;None;-10921639;2082,571;2095;1328;2453;860102;194,361;15,417;0,458;6,727
ID45300;45300;111;35,637;113,75;340,6;0;86400;144;7;1;520,199;11,148;2101,637;6,676;None;None;None;None;None;None;-10921639;2101,637;2129;1409;2462;867976;183,837;15,351;0,441;6,996
ID45622;45622;111;36,486;112,45;340,6;0;87000;145;7;1;528,322;12,172;2115,487;6,743;None;None;None;None;None;None;-10921639;2115,487;2174;1193;2490;873696;216,697;15,319;0,449;6,047
ID44967;44967;111;36,348;111,15;338;0;87600;146;7;1;511,838;12,126;2079,886;6,705;None;None;None;None;None;None;-10921639;2079,886;2123;1318;2501;858993;208,066;15,354;0,45;6,206
ID45952;45952;111;36,646;111,8;338,65;0;88200;147;7;1;528,707;12,567;2113,332;7,341;None;None;None;None;None;None;-10921639;2113,332;2166;1204;2515;872806;214,401;15,397;0,445;6,076
ID46618;46618;111;38,748;111,15;338,65;0;88800;148;7;1;535,053;10,562;2122,094;6,351;None;None;None;None;None;None;-10921639;2122,094;2176;1166;2525;876425;233,23;15,361;0,482;5,915
ID46281;46281;111;37,407;111,15;338;0;89400;149;7;1;505,383;12,058;2062,976;7,448;None;None;None;None;None;None;-10921639;2062,976;2118;1085;2504;852009;235,258;15,452;0,467;5,58
ID46937;46937;111;38,207;111,15;337,35;0;90000;150;7;1;511,574;12,085;2082,075;7,281;None;None;None;None;None;None;-10921639;2082,075;2151;1132;2479;859897;226,776;15,439;0,477;5,933
ID47260;47260;111;39,466;111,15;336,7;0;90600;151;7;1;513,228;11,504;2085,77;6,78;None;None;None;None;None;None;-10921639;2085,77;2149;1147;2488;861423;220,043;15,536;0,503;6,344
ID47915;47915;111;39,49;111,8;336,05;0;91200;152;7;1;502,55;13,075;2061,806;6,358;None;None;None;None;None;None;-10921639;2061,806;2139;983;2495;851526;245,029;15,547;0,507;5,664
ID47580;47580;111;40,758;111,8;334,1;0;91800;153;7;1;522,37;12,031;2105,886;7,332;None;None;None;None;None;None;-10921639;2105,886;2147;1250;2536;869731;200,923;15,483;0,525;7,22
ID48565;48565;111;40,318;111,8;332,8;0;92400;154;7;1;518,925;11,107;2095,591;7,404;None;None;None;None;None;None;-10921639;2095,591;2133;1072;2502;865479;217,735;15,459;0,509;6,491
ID48239;48239;111;40,66;111,15;331,5;0;93000;155;7;1;508,385;11,407;2074,431;7,264;None;None;None;None;None;None;-10921639;2074,431;2110;1204;2495;856740;208,65;15,5;0,527;6,864
ID49234;49234;111;40,465;109,85;331,5;0;93600;156;7;1;505,38;10,167;2069,613;7,259;None;None;None;None;None;None;-10921639;2069,613;2104;1520;2490;854750;168,815;15,594;0,542;8,619
ID48896;48896;111;41,848;109,85;332,15;0;94200;157;7;1;521,877;11,015;2104,019;6,387;None;None;None;None;None;None;-10921639;2104,019;2129;1537;2614;868960;184,855;15,591;0,554;8,117
ID49915;49915;111;41,547;109,85;331,5;0;94800;158;7;1;516,881;10,511;2089,736;7,046;None;None;None;None;None;None;-10921639;2089,736;2112;1452;2587;863061;187,138;15,609;0,558;7,998
ID49566;49566;111;40,118;109,85;332,15;0;95400;159;7;1;494,678;10,397;2041,884;7,763;None;None;None;None;None;None;-10921639;2041,884;2062;1132;2506;843298;204,323;15,623;0,539;6,999
ID50618;50618;111;39,153;109,2;331,5;0;96000;160;7;1;484,775;11,429;2031,729;6,93;None;None;None;None;None;None;-10921639;2031,729;2068;1281;2440;839104;178,69;15,744;0,535;7,926
ID51316;51316;111;38,786;109,2;330,85;0;96600;161;7;1;473,109;10,327;1998,295;7,257;None;None;None;None;None;None;-10921639;1998,295;2038;1085;2463;825296;207,856;15,685;0,534;6,695
ID50260;50260;111;37,234;109,2;330,2;0;97200;162;7;1;452,55;10,528;1959,092;7,598;None;None;None;None;None;None;-10921639;1959,092;1977;1166;2374;809105;173,001;15,728;0,52;7,751
ID50974;50974;111;39,218;109,2;330,2;0;97800;163;7;1;494,148;12,448;2048,84;7,203;None;None;None;None;None;None;-10921639;2048,84;2051;1261;2490;846171;178,857;15,695;0,53;7,935
ID52364;52364;111;37,373;107,25;327,6;0;98400;164;7;1;462,293;12,007;1983,622;7,16;None;None;None;None;None;None;-10921639;1983,622;1981;1399;2374;819236;152,91;15,693;0,524;8,922
ID51906;51906;111;37,686;107,25;326,95;0;99000;165;7;1;460,368;11,649;1977,092;7,634;None;None;None;None;None;None;-10921639;1977,092;2001;1328;2343;816539;172,861;15,586;0,522;7,849
ID51697;51697;111;36,094;106,6;326,95;0;99600;166;7;1;442,312;10,765;1937,988;7,3;None;None;None;None;None;None;-10921639;1937,988;1959;1387;2280;800389;158,687;15,602;0,505;8,191
ID52709;52709;111;36,948;107,25;328,9;0;100200;167;7;1;445,579;12,056;1939,45;7,015;None;None;None;None;None;None;-10921639;1939,45;1970;1116;2243;800993;213,787;15,41;0,504;6,083
ID53407;53407;111;37,067;107,25;328,9;0;100800;168;7;1;439,259;10,414;1919,324;6,995;None;None;None;None;None;None;-10921639;1919,324;1970;913;2269;792681;267,934;15,204;0,498;4,76
ID53055;53055;111;38,094;106,6;329,55;0;101400;169;7;1;472,511;10,421;1998,521;7,211;None;None;None;None;None;None;-10921639;1998,521;2034;1278;2330;825389;200,857;15,391;0,508;6,701
ID54778;54778;111;37,857;105,3;330,2;0;102000;170;7;1;460,889;11,673;1972,712;5,959;None;None;None;None;None;None;-10921639;1972,712;1988;1052;2417;814730;227,139;15,445;0,506;5,834
ID54430;54430;111;37,33;104;330,2;0;102600;171;7;1;458,286;10,504;1965,736;7,051;None;None;None;None;None;None;-10921639;1965,736;1999;1026;2326;811849;226,765;15,38;0,5;5,777
ID54095;54095;111;35,754;102,7;328,9;0;103200;172;7;1;438,937;10,584;1925,523;7,676;None;None;None;None;None;None;-10921639;1925,523;1970;1144;2243;795241;198,653;15,43;0,49;6,373
ID53752;53752;111;34,987;101,4;327,6;0;103800;173;7;1;433,458;10,027;1909,206;8,218;None;None;None;None;None;None;-10921639;1909,206;1975;1043;2216;788502;209,119;15,463;0,479;5,913
ID55120;55120;111;34,604;100,1;326,95;0;104400;174;7;1;424,642;9,133;1891,615;7,291;None;None;None;None;None;None;-10921639;1891,615;1950;1151;2202;781237;186,018;15,597;0,477;6,566
ID55459;55459;111;36,03;100,1;325,65;0;105000;175;7;1;460,801;10,918;1977,932;7,91;None;None;None;None;None;None;-10921639;1977,932;2021;1335;2333;816886;151,012;15,591;0,492;8,641
ID55800;55800;111;35,429;98,8;324,35;0;105600;176;7;1;447,402;10,54;1942,082;7,559;None;None;None;None;None;None;-10921639;1942,082;1966;1383;2305;802080;152,017;15,637;0,495;8,463
ID56155;56155;111;35,011;98,15;323,7;0;106200;177;7;1;431,605;11,523;1915,567;7,322;None;None;None;None;None;None;-10921639;1915,567;1948;1225;2288;791129;164,112;15,697;0,494;7,716
ID57547;57547;111;36,752;98,15;323,05;0;106800;178;7;1;457,383;10,494;1967,283;7,257;None;None;None;None;None;None;-10921639;1967,283;2008;1170;2360;812488;184,297;15,615;0,505;7,159
ID56845;56845;111;36,042;96,2;320,45;0;107400;179;7;1;446,831;9,726;1942,978;7,571;None;None;None;None;None;None;-10921639;1942,978;1981;1243;2280;802450;170,508;15,693;0,499;7,583
ID57893;57893;111;35,934;94,9;317,85;0;108000;180;7;1;455,107;10,804;1961,787;7,492;None;None;None;None;None;None;-10921639;1961,787;1990;1200;2350;810218;171,342;15,747;0,492;7,552
ID56497;56497;111;35,898;94,25;315,9;0;108600;181;7;1;453,877;11,903;1970,058;6,746;None;None;None;None;None;None;-10921639;1970,058;2005;1361;2235;813634;151,829;15,774;0,485;8,471
ID57192;57192;111;35,719;92,95;316,55;0;109200;182;7;1;456,169;10,458;1964,768;6,864;None;None;None;None;None;None;-10921639;1964,768;2021;937;2290;811449;205,934;15,828;0,477;6,159
ID58242;58242;111;37,366;94,25;315,9;0;109800;183;7;1;473,419;10,295;2004,978;7,257;None;None;None;None;None;None;-10921639;2004,978;2047;1124;2360;828056;193,805;15,838;0,496;6,856
ID58593;58593;111;37,254;94,25;313,3;0;110400;184;7;1;465,361;11,954;1991,954;6,976;None;None;None;None;None;None;-10921639;1991,954;2040;1189;2318;822677;171,061;15,803;0,503;7,796
ID58941;58941;111;37,149;94,25;312,65;0;111000;185;7;1;471,678;11,646;2005,714;8,482;None;None;None;None;None;None;-10921639;2005,714;2034;1189;2409;828360;167,692;17,895;0,502;7,991
ID59303;59303;111;37,811;93,6;312;0;111600;186;7;1;486,591;11,477;2033,402;7,702;None;None;None;None;None;None;-10921639;2033,402;2057;1345;2373;839795;157,839;15,862;0,513;8,742
ID60374;60374;111;37,938;93,6;312;0;112200;187;7;1;496,252;10,412;2054,654;7,809;None;None;None;None;None;None;-10921639;2054,654;2079;1305;2345;848572;159,145;15,788;0,504;8,657
ID60018;60018;111;37,49;92,95;313,3;0;112800;188;7;1;499,777;9,358;2057,513;7,075;None;None;None;None;None;None;-10921639;2057,513;2074;1358;2398;849753;151,421;15,76;0,494;8,991
ID60740;60740;111;36,358;91,65;312,65;0;113400;189;7;1;490,339;11,533;2044,104;8,387;None;None;None;None;None;None;-10921639;2044,104;2062;1367;2335;844215;161,935;15,774;0,475;8,126
ID59662;59662;111;35,643;89,05;312,65;0;114000;190;7;1;476,649;10,24;2008,148;7,148;None;None;None;None;None;None;-10921639;2008,148;2049;1274;2269;829365;175,275;15,602;0,468;7,3
ID61106;61106;111;35,613;88,4;312,65;0;114600;191;7;1;484,93;10,174;2026,559;6,86;None;None;None;None;None;None;-10921639;2026,559;2064;1458;2257;836969;159,19;15,67;0,457;7,984
ID61470;61470;111;36,958;87,75;312;0;115200;192;7;1;489,01;9,85;2036,484;6,586;None;None;None;None;None;None;-10921639;2036,484;2079;1371;2311;841068;176,011;15,628;0,475;7,457
ID62903;62903;111;36,484;87,75;312;0;115800;193;7;1;475,489;10;2006,937;7,356;None;None;None;None;None;None;-10921639;2006,937;2072;1345;2251;828865;182,89;15,656;0,473;7,045
ID61834;61834;111;36,646;87,75;312,65;0;116400;194;7;1;479,397;9,416;2011,567;8,886;None;None;None;None;None;None;-10921639;2011,567;2070;1254;2326;830777;199,283;15,642;0,474;6,488
ID62544;62544;111;37,339;86,45;314,6;0;117000;195;7;1;495,453;9,605;2044,615;7,453;None;None;None;None;None;None;-10921639;2044,615;2106;1342;2337;844426;198,172;15,562;0,469;6,591
ID62180;62180;111;38,544;85,8;313,95;0;117600;196;7;1;505,811;11,109;2068,758;7,015;None;None;None;None;None;None;-10921639;2068,758;2129;1328;2345;854397;204,543;15,567;0,487;6,622
ID63620;63620;111;39,795;85,8;313,3;0;118200;197;7;1;512,407;10,262;2079,622;7,199;None;None;None;None;None;None;-10921639;2079,622;2149;1364;2363;858884;200,687;15,501;0,503;6,932
ID63263;63263;111;39,13;85,8;313,95;0;118800;198;7;1;513,99;9,988;2089,327;7,712;None;None;None;None;None;None;-10921639;2089,327;2133;1335;2387;862892;174,829;15,753;0,492;7,884
ID63978;63978;111;38,762;85,8;314,6;0;119400;199;7;1;513;9,777;2087,908;7,492;None;None;None;None;None;None;-10921639;2087,908;2137;1308;2376;862306;185,541;15,864;0,488;7,38
ID64332;64332;111;38,265;86,45;314,6;0;120000;200;7;1;504,395;10,492;2072,741;7,705;None;None;None;None;None;None;-10921639;2072,741;2114;1439;2320;856042;154,166;15,852;0,495;8,908
ID65063;65063;111;38,046;88,4;316,55;0;120600;201;7;1;508,349;10,167;2080,504;8,061;None;None;None;None;None;None;-10921639;2080,504;2118;1452;2320;859248;144,469;15,933;0,5;9,599
ID64705;64705;111;37,637;89,05;316,55;0;121200;202;7;1;510,002;10,232;2087,564;6,971;None;None;None;None;None;None;-10921639;2087,564;2114;1499;2294;862164;135,597;15,904;0,491;10,141
ID66149;66149;111;37,755;88,4;315,9;0;121800;203;7;1;510,228;11,123;2086,16;7,654;None;None;None;None;None;None;-10921639;2086,16;2129;1361;2295;861584;145,64;15,787;0,492;9,448
ID65783;65783;111;37,928;87,75;315,25;0;122400;204;7;1;502,324;11,479;2073,666;6,569;None;None;None;None;None;None;-10921639;2073,666;2116;1464;2267;856424;134,596;15,806;0,495;10,209
ID66513;66513;111;38,617;85,8;313,3;0;123000;205;7;1;503,625;11,847;2070,257;7,412;None;None;None;None;None;None;-10921639;2070,257;2112;1409;2311;855016;168,097;15,468;0,494;8,149
ID65416;65416;111;39,958;84,5;312;0;123600;206;7;1;525,988;10,642;2113,383;7,429;None;None;None;None;None;None;-10921639;2113,383;2143;1490;2345;872827;162,597;15,514;0,509;8,771
ID66877;66877;111;38,948;84,5;311,35;0;124200;207;7;1;526,847;11,053;2121,361;7,574;None;None;None;None;None;None;-10921639;2121,361;2147;1587;2324;876122;132,161;15,663;0,498;10,667
ID67243;67243;111;40,16;83,85;311,35;0;124800;208;7;1;544,627;10,91;2152,09;7,935;None;None;None;None;None;None;-10921639;2152,09;2202;1470;2424;888813;167,05;15,662;0,508;8,678
ID67973;67973;111;39,526;84,5;312;0;125400;209;7;1;544,167;12,131;2158,717;7,508;None;None;None;None;None;None;-10921639;2158,717;2178;1738;2413;891550;117,631;15,81;0,509;12,383
ID69444;69444;111;40,744;85,8;312,65;0;126000;210;7;1;553,937;18,528;2192,809;8,291;None;None;None;None;None;None;-10921639;2192,809;2212;1748;2460;905630;114,943;15,934;0,526;13,148
ID68341;68341;111;43,034;85,8;312,65;0;126600;211;7;1;570,678;20,622;2227,24;7,743;None;None;None;None;None;None;-10921639;2227,24;2231;1763;2481;919850;120,882;15,898;0,532;12,803
ID67616;67616;111;38,907;83,85;310,7;0;127200;212;7;1;533,978;11,809;2136,341;8,162;None;None;None;None;None;None;-10921639;2136,341;2155;1545;2345;882309;118,557;15,737;0,495;11,936
ID69084;69084;111;40,425;83,85;311,35;0;127800;213;7;1;548,145;10,015;2162,54;6,772;None;None;None;None;None;None;-10921639;2162,54;2176;1598;2354;893129;127,728;15,784;0,512;11,474
ID68711;68711;111;39,125;83,85;309,4;0;128400;214;7;1;531,228;12,37;2132,274;7,462;None;None;None;None;None;None;-10921639;2132,274;2159;1499;2413;880629;130,88;15,909;0,504;10,913
ID69820;69820;111;40,034;83,2;311,35;0;129000;215;7;1;528,908;12,024;2124,591;8,412;None;None;None;None;None;None;-10921639;2124,591;2176;1424;2369;877456;172,498;15,699;0,506;8,275
ID70195;70195;111;42,272;84,5;310,7;0;129600;216;7;1;568,087;9,489;2193,969;7,245;None;None;None;None;None;None;-10921639;2193,969;2212;1705;2460;906109;123,579;15,815;0,534;12,368
ID70568;70568;111;44,869;86,45;312;0;130200;217;7;1;602,015;12,029;2268,896;6,63;None;None;None;None;None;None;-10921639;2268,896;2309;1639;2556;937054;155,727;15,668;0,548;10,314
ID70952;70952;111;45,056;86,45;312,65;0;130800;218;7;1;613,998;10,111;2281,671;6,6;None;None;None;None;None;None;-10921639;2281,671;2341;1409;2619;942330;202,731;15,578;0,534;7,834
ID72081;72081;111;43,589;85,8;312,65;0;131400;219;7;1;593,753;9,993;2244,08;8,041;None;None;None;None;None;None;-10921639;2244,08;2305;1374;2573;926805;189,085;15,604;0,528;8,199
ID71332;71332;111;43,534;84,5;312,65;0;132000;220;7;1;595,637;10,685;2248,666;8,557;None;None;None;None;None;None;-10921639;2248,666;2286;1325;2619;928699;183,678;15,708;0,524;8,422
ID72457;72457;111;42,679;83,85;312;0;132600;221;7;1;572,23;10,794;2204,981;7,027;None;None;None;None;None;None;-10921639;2204,981;2218;1574;2556;910657;140,885;15,692;0,533;10,879
ID71710;71710;111;41,362;83,85;310,7;0;133200;222;7;1;562,535;10,111;2187,138;7,027;None;None;None;None;None;None;-10921639;2187,138;2186;1593;2515;903288;122,316;15,734;0,52;12,241
ID72832;72832;111;40,228;83,85;312;0;133800;223;7;1;554,443;11;2172,637;7,203;None;None;None;None;None;None;-10921639;2172,637;2170;1692;2506;897299;121,405;15,746;0,51;12,09
ID73212;73212;111;40,515;83,2;311,35;0;134400;224;7;1;570,426;10,165;2203,731;7,632;None;None;None;None;None;None;-10921639;2203,731;2218;1718;2561;910141;116,566;15,798;0,511;12,788
ID73590;73590;111;40,054;82,55;313,3;0;135000;225;7;1;536,489;10,409;2134,741;7,564;None;None;None;None;None;None;-10921639;2134,741;2145;1387;2467;881648;165,265;15,695;0,517;8,804
ID73964;73964;111;38,878;81,25;311,35;0;135600;226;7;1;530,131;11,508;2126,952;7,034;None;None;None;None;None;None;-10921639;2126,952;2157;1383;2422;878431;152,119;15,799;0,497;9,281
ID74343;74343;111;39,436;81,25;312;0;136200;227;7;1;541,215;10,777;2142,504;7,477;None;None;None;None;None;None;-10921639;2142,504;2202;1371;2479;884854;187,159;15,665;0,488;7,506
ID74728;74728;111;39,115;79,3;309,4;0;136800;228;7;1;534,121;13,765;2143,961;8,4;None;None;None;None;None;None;-10921639;2143,961;2188;1380;2356;885456;154,926;18,54;0,485;9,045
ID75105;75105;111;39,593;78;306,15;0;137400;229;7;1;541,748;16,276;2160,138;7,748;None;None;None;None;None;None;-10921639;2160,138;2186;1576;2431;892137;136,139;15,814;0,498;10,554
ID75477;75477;111;38,028;77,35;304,85;0;138000;230;7;1;527,45;10,874;2123,729;7,494;None;None;None;None;None;None;-10921639;2123,729;2123;1692;2453;877100;115,92;18,021;0,491;12,059
ID75853;75853;111;35,87;76,7;303,55;0;138600;231;7;1;506,741;10,508;2080,051;7,835;None;None;None;None;None;None;-10921639;2080,051;2081;1645;2404;859061;105,579;18,772;0,469;12,573
ID76221;76221;111;36,579;74,1;301,6;0;139200;232;7;1;516,169;10,484;2104,085;8,358;None;None;None;None;None;None;-10921639;2104,085;2120;1817;2391;868987;108,246;18,017;0,476;12,537
ID76989;76989;111;37,261;73,45;302,25;0;139800;233;7;1;528,857;11,455;2129,324;8,23;None;None;None;None;None;None;-10921639;2129,324;2139;1783;2431;879411;98,969;17,986;0,486;14,078
ID76604;76604;111;36,631;74,1;302,25;0;140400;234;7;1;520,947;10,433;2110,714;6,959;None;None;None;None;None;None;-10921639;2110,714;2123;1751;2469;871725;111,797;15,928;0,478;12,218
ID77362;77362;111;37,707;73,45;302,9;0;141000;235;7;1;549,697;10,039;2168,574;7,475;None;None;None;None;None;None;-10921639;2168,574;2182;1639;2585;895621;124,306;15,896;0,472;11,19
ID78508;78508;111;35,094;71,5;301,6;0;141600;236;7;1;530,54;10,835;2125,32;7,186;None;None;None;None;None;None;-10921639;2125,32;2131;1181;2578;877757;202,398;15,801;0,432;6,335
ID77736;77736;111;35,555;69,55;300,3;0;142200;237;7;1;536,378;12,274;2138,184;7,649;None;None;None;None;None;None;-10921639;2138,184;2133;1342;2626;883070;188,206;15,523;0,426;6,789
ID78129;78129;111;35,924;70,2;300,95;0;142800;238;7;1;543,324;9,886;2144,453;7,177;None;None;None;None;None;None;-10921639;2144,453;2170;1229;2642;885659;210,283;15,61;0,435;6,187
ID78899;78899;111;35,287;70,85;300,95;0;143400;239;7;1;516,155;11,666;2093,395;7,6;None;None;None;None;None;None;-10921639;2093,395;2106;1396;2578;864572;195,598;15,573;0,436;6,496
ID79292;79292;111;37,331;70,2;302,25;0;144000;240;7;1;542,751;10,361;2137,988;7,617;None;None;None;None;None;None;-10921639;2137,988;2180;1345;2695;882989;239,451;15,373;0,445;5,501
ID81252;81252;111;39,193;69,55;301,6;0;144600;241;7;1;555,257;10,925;2161,252;6,954;None;None;None;None;None;None;-10921639;2161,252;2226;1026;2804;892597;312,901;15,27;0,452;4,302
ID79680;79680;111;40,123;70,2;301,6;0;145200;242;7;1;592,492;10,097;2238,726;7,065;None;None;None;None;None;None;-10921639;2238,726;2303;1247;2729;924594;248,659;15,383;0,46;5,671
ID80080;80080;111;40,796;69,55;300,3;0;145800;243;7;1;594,259;10,104;2235,695;7,763;None;None;None;None;None;None;-10921639;2235,695;2326;1068;2846;923342;307,637;15,215;0,462;4,594
ID80476;80476;111;42,491;68,9;299,65;0;146400;244;7;1;614,77;11,111;2281,729;7,893;None;None;None;None;None;None;-10921639;2281,729;2322;1305;2844;942354;245,179;15,434;0,496;6,174
ID80863;80863;111;42,026;69,55;299,65;0;147000;245;7;1;636,102;11,857;2328,712;8,14;None;None;None;None;None;None;-10921639;2328,712;2369;1436;2839;961758;230,487;15,515;0,479;6,549
ID81644;81644;111;42,981;69,55;300,3;0;147600;246;7;1;674,579;11,254;2398,228;7,743;None;None;None;None;None;None;-10921639;2398,228;2415;1707;2867;990468;199,797;15,547;0,475;7,73
ID82036;82036;111;42,228;70,2;300,3;0;148200;247;7;1;666,475;10,571;2376,872;8,213;None;None;None;None;None;None;-10921639;2376,872;2409;1620;2922;981648;217,698;15,583;0,467;6,948
ID82427;82427;111;42,023;70,85;300,95;0;148800;248;7;1;641,443;11,431;2336,121;8,492;None;None;None;None;None;None;-10921639;2336,121;2389;1271;2905;964818;258,763;15,521;0,474;5,804
ID82816;82816;111;42,994;70,2;300,3;0;149400;249;7;1;662,702;10,114;2370,269;7,826;None;None;None;None;None;None;-10921639;2370,269;2418;1493;2853;978921;212,052;15,522;0,487;7,317
ID83598;83598;111;44,827;70,2;300,95;0;150000;250;7;1;679,831;11,46;2399,973;9,877;None;None;None;None;None;None;-10921639;2399,973;2465;1308;2958;991189;256,586;15,395;0,505;6,276
ID83212;83212;111;45,67;68,9;300,3;0;150600;251;7;1;716,523;11,148;2460,666;8,743;None;None;None;None;None;None;-10921639;2460,666;2532;1387;2987;1016255;267,356;15,366;0,492;6,068
ID83992;83992;111;42,78;68,25;299,65;0;151200;252;7;1;656,121;10,351;2360;7,923;None;None;None;None;None;None;-10921639;2360;2409;1427;2758;974680;211,234;15,575;0,491;7,36
ID84397;84397;111;40,839;68,25;300,3;0;151800;253;7;1;626,787;10,571;2311,7;8,332;None;None;None;None;None;None;-10921639;2311,7;2348;1473;2716;954732;172,782;15,728;0,481;8,695
ID84798;84798;111;39,199;70,2;301,6;0;152400;254;7;1;617,579;10,741;2285,792;9,031;None;None;None;None;None;None;-10921639;2285,792;2292;1473;2750;944032;203,133;15,679;0,478;7,281
ID85183;85183;111;40,111;71,5;300,95;0;153000;255;7;1;651,136;10,346;2351,816;8,915;None;None;None;None;None;None;-10921639;2351,816;2341;1668;2856;971300;179,777;15,671;0,47;8,365
ID85572;85572;111;39,872;72,15;300,3;0;153600;256;7;1;656,559;11,581;2362,196;9,429;None;None;None;None;None;None;-10921639;2362,196;2363;1653;2849;975587;186,077;15,63;0,452;7,905
ID85956;85956;111;40,716;72,8;301,6;0;154200;257;7;1;662,441;11,443;2362,421;9,133;None;None;None;None;None;None;-10921639;2362,421;2389;1264;2943;975680;256,977;15,41;0,453;5,73
ID86343;86343;111;40,348;72,8;302,25;0;154800;258;7;1;657,375;10,375;2350,804;9,901;None;None;None;None;None;None;-10921639;2350,804;2393;1085;2947;970882;293,437;15,379;0,448;4,956
ID87119;87119;111;40,266;72,15;302,25;0;155400;259;7;1;672,755;9,889;2384,189;11,719;None;None;None;None;None;None;-10921639;2384,189;2395;1377;2922;984670;223,408;15,52;0,442;6,547
ID86728;86728;111;40,172;72,8;301,6;0;156000;260;7;1;653,804;10,559;2345,763;10,303;None;None;None;None;None;None;-10921639;2345,763;2398;1097;2878;968800;285,231;15,402;0,449;5,099
ID87503;87503;111;38,445;72,15;301,6;0;156600;261;7;1;618,845;10,869;2282,649;12,363;None;None;None;None;None;None;-10921639;2282,649;2335;978;2835;942734;300,768;15,485;0,435;4,6
ID87890;87890;111;37,3;74,1;300,95;0;157200;262;7;1;634,179;11,45;2312,62;15,007;None;None;None;None;None;None;-10921639;2312,62;2332;1068;2910;955112;280,191;15,431;0,417;4,858
ID88662;88662;111;38,767;75,4;303,55;0;157800;263;7;1;638,758;10,315;2307,632;10,872;None;None;None;None;None;None;-10921639;2307,632;2369;767;3040;953052;374,088;15,158;0,414;3,611
ID88275;88275;111;40,27;76,05;301,6;0;158400;264;7;1;667,811;10,976;2362,903;14,697;None;None;None;None;None;None;-10921639;2362,903;2398;978;3128;975879;368,935;15,069;0,424;3,817
ID89047;89047;111;38,423;76,05;301,6;0;159000;265;7;1;654,886;12,39;2333,884;21,978;None;None;None;None;None;None;-10921639;2333,884;2422;755;3086;963894;414,433;11,407;0,392;3,17
ID90571;90571;111;36,217;75,4;301,6;0;159600;266;7;1;645,453;12,213;2328,729;28,412;None;None;None;None;None;None;-10921639;2328,729;2389;942;2993;961765;343,103;15,116;0,384;3,764
ID89428;89428;111;36,006;76,05;302,25;0;160200;267;7;1;624,148;10,24;2275,015;20,831;None;None;None;None;None;None;-10921639;2275,015;2339;784;2961;939581;391,368;11,44;0,379;3,195
ID89814;89814;111;36,831;75,4;301,6;0;160800;268;7;1;669,431;13,823;2382,516;32,213;None;None;None;None;None;None;-10921639;2382,516;2384;1325;3028;983979;271,926;15,28;0,391;4,928
ID90189;90189;111;36,265;75,4;300,95;0;161400;269;7;1;666,363;12,734;2370,518;50,363;None;None;None;None;None;None;-10921639;2370,518;2384;1295;3063;979024;291,005;15,241;0,388;4,558
ID90941;90941;111;37,694;73,45;299,65;0;162000;270;7;1;709,867;15,976;2464,995;71,814;None;None;None;None;None;None;-10921639;2464,995;2479;1642;3043;1018043;227,229;15,562;0,401;6,212
