Label;ID;TRACK_ID;QUALITY;POSITION_X;POSITION_Y;POSITION_Z;POSITION_T;FRAME;RADIUS;VISIBILITY;MEAN_INTENSITY01;MEAN_INTENSITY02;MEAN_INTENSITY03;MEAN_INTENSITY04;MEAN_INTENSITY05;MEAN_INTENSITY06;MEAN_INTENSITY07;MEAN_INTENSITY08;MEAN_INTENSITY09;MEAN_INTENSITY10;MANUAL_COLOR;MEAN_INTENSITY;MEDIAN_INTENSITY;MIN_INTENSITY;MAX_INTENSITY;TOTAL_INTENSITY;STANDARD_DEVIATION;ESTIMATED_DIAMETER;CONTRAST;SNR
ID2613267;2613267;193;25,733;341,25;587,6;0;79200;132;7;1;604,6;11,511;1650,201;7,136;None;None;None;None;None;None;-10921639;1650,201;1762;404;2109;681533;375,084;11,186;0,285;1,95
ID2612924;2612924;193;27,228;339,95;586,95;0;79800;133;7;1;623,027;13,157;1675,811;6,821;None;None;None;None;None;None;-10921639;1675,811;1790;455;2119;692110;379,831;11,188;0,298;2,026
ID2613600;2613600;193;28,441;338,65;586,3;0;80400;134;7;1;632,184;12,639;1679,535;7,794;None;None;None;None;None;None;-10921639;1679,535;1808;310;2152;693648;418,203;11,188;0,312;1,91
ID2613935;2613935;193;29,478;338;586,3;0;81000;135;7;1;662,654;14,368;1708,988;7,208;None;None;None;None;None;None;-10921639;1708,988;1867;196;2254;705812;476,233;11,166;0,319;1,735
ID2614279;2614279;193;29,624;336,7;586,95;0;81600;136;7;1;661,925;11,763;1718,569;7,305;None;None;None;None;None;None;-10921639;1718,569;1841;346;2244;709769;424,662;11,209;0,326;1,992
ID2614617;2614617;193;30,337;336,05;586,3;0;82200;137;7;1;661,002;12,772;1711,729;8,39;None;None;None;None;None;None;-10921639;1711,729;1856;310;2278;706944;447,041;11,209;0,346;1,968
ID2614959;2614959;193;29,276;336,05;586,3;0;82800;138;7;1;640,717;13,155;1683,23;6,84;None;None;None;None;None;None;-10921639;1683,23;1829;268;2215;695174;435,717;11,221;0,339;1,956
ID2615296;2615296;193;30,328;335,4;586,3;0;83400;139;7;1;664,535;12,462;1718,93;8,097;None;None;None;None;None;None;-10921639;1718,93;1856;373;2276;709918;415,21;11,267;0,36;2,191
ID2615637;2615637;193;29,912;334,75;585,65;0;84000;140;7;1;646,547;12,763;1686,157;7,237;None;None;None;None;None;None;-10921639;1686,157;1851;250;2249;696383;450,478;11,254;0,359;1,976
ID2615979;2615979;193;30,154;334,75;585;0;84600;141;7;1;644,387;11,775;1683,833;7,475;None;None;None;None;None;None;-10921639;1683,833;1845;277;2255;695423;451,568;11,266;0,366;1,999
ID2616325;2616325;193;32,14;334,1;585,65;0;85200;142;7;1;651,954;12,056;1700,259;7,027;None;None;None;None;None;None;-10921639;1700,259;1859;422;2203;702207;429,923;11,3;0,414;2,314
ID2616673;2616673;193;32,575;334,75;585;0;85800;143;7;1;660,707;13,08;1711,419;7,395;None;None;None;None;None;None;-10921639;1711,419;1852;386;2257;706816;431,182;11,278;0,41;2,309
ID2617356;2617356;193;33,279;334,75;585;0;86400;144;7;1;681,058;12,855;1748,383;7,249;None;None;None;None;None;None;-10921639;1748,383;1869;647;2258;722082;381,949;11,306;0,414;2,681
ID2617013;2617013;193;34,246;334,1;584,35;0;87000;145;7;1;703,499;11,908;1776,278;6,811;None;None;None;None;None;None;-10921639;1776,278;1914;588;2285;733603;390,545;11,307;0,43;2,735
ID2617698;2617698;193;33,237;334,1;584,35;0;87600;146;7;1;704,01;13,874;1781,567;7,121;None;None;None;None;None;None;-10921639;1781,567;1914;500;2317;735787;375,992;11,318;0,408;2,746
ID2618380;2618380;193;32,336;334,1;584,35;0;88200;147;7;1;680,622;12,985;1748,816;7,455;None;None;None;None;None;None;-10921639;1748,816;1887;360;2236;722261;375,09;11,325;0,41;2,71
ID2618037;2618037;193;31,575;335,4;584,35;0;88800;148;7;1;669,034;13,545;1735,039;6,552;None;None;None;None;None;None;-10921639;1735,039;1861;360;2240;716571;389,604;11,312;0,392;2,506
ID2618722;2618722;193;31,396;335,4;583,7;0;89400;149;7;1;677,102;12;1745,947;6,535;None;None;None;None;None;None;-10921639;1745,947;1895;346;2236;721076;375,166;11,333;0,397;2,644
ID2619071;2619071;193;31,288;335,4;583,7;0;90000;150;7;1;682,956;15,351;1753,884;7,402;None;None;None;None;None;None;-10921639;1753,884;1890;353;2250;724354;370,808;11,319;0,385;2,631
ID2619422;2619422;193;30,104;335,4;583,7;0;90600;151;7;1;672,431;12,155;1743,985;6,15;None;None;None;None;None;None;-10921639;1743,985;1878;373;2184;720266;342,367;11,329;0,372;2,762
ID2620130;2620130;193;31,06;336,05;583,05;0;91200;152;7;1;679,327;15,484;1752,215;8,097;None;None;None;None;None;None;-10921639;1752,215;1886;353;2191;723665;369,761;11,302;0,382;2,618
ID2619773;2619773;193;31,383;336,05;582,4;0;91800;153;7;1;668,564;13,237;1741,138;6,506;None;None;None;None;None;None;-10921639;1741,138;1874;353;2130;719090;343,807;11,333;0,404;2,912
ID2620484;2620484;193;31,983;336,7;582,4;0;92400;154;7;1;671,07;15,048;1744,472;7,051;None;None;None;None;None;None;-10921639;1744,472;1878;427;2181;720467;355,701;11,331;0,411;2,856
ID2621553;2621553;193;32,279;336,7;582,4;0;93000;155;7;1;685,017;14,068;1768,097;7,271;None;None;None;None;None;None;-10921639;1768,097;1900;485;2165;730224;314,383;11,351;0,419;3,322
ID2620840;2620840;193;33,21;336,7;581,75;0;93600;156;7;1;697,295;13,448;1780,513;7,47;None;None;None;None;None;None;-10921639;1780,513;1899;346;2196;735352;331,081;11,354;0,43;3,236
ID2621194;2621194;193;32,737;336,7;581,1;0;94200;157;7;1;689,85;15,128;1775,467;7,557;None;None;None;None;None;None;-10921639;1775,467;1874;346;2187;733268;319,076;11,362;0,422;3,303
ID2621902;2621902;193;32,716;336,05;580,45;0;94800;158;7;1;684,07;13,472;1767,617;7,419;None;None;None;None;None;None;-10921639;1767,617;1885;332;2143;730026;323,599;11,362;0,429;3,281
ID2622251;2622251;193;32,089;336,05;580,45;0;95400;159;7;1;672,755;14,584;1754,525;6,538;None;None;None;None;None;None;-10921639;1754,525;1861;339;2183;724619;320,386;11,37;0,425;3,268
ID2622601;2622601;193;32,423;336,05;579,8;0;96000;160;7;1;662,748;15,044;1739,644;6,31;None;None;None;None;None;None;-10921639;1739,644;1860;310;2139;718473;341,418;15,218;0,436;3,094
ID2622951;2622951;193;33,257;336,05;579,8;0;96600;161;7;1;677,346;12,617;1755,547;7,138;None;None;None;None;None;None;-10921639;1755,547;1864;250;2161;725041;337,844;15,147;0,442;3,187
ID2623314;2623314;193;34,122;336,7;579,8;0;97200;162;7;1;673,148;15,404;1755,639;7,864;None;None;None;None;None;None;-10921639;1755,639;1869;410;2114;725079;317,076;11,366;0,461;3,497
ID2623672;2623672;193;33,749;336,05;579,8;0;97800;163;7;1;672,792;13,295;1751,811;6,809;None;None;None;None;None;None;-10921639;1751,811;1855;317;2089;723498;319,974;11,374;0,457;3,435
ID2624384;2624384;193;34,81;335,4;580,45;0;98400;164;7;1;684,659;12,797;1763,768;6,903;None;None;None;None;None;None;-10921639;1763,768;1874;250;2149;728436;346,618;11,375;0,476;3,281
ID2624027;2624027;193;33,878;336,05;579,8;0;99000;165;7;1;681,925;12,801;1761,746;6,896;None;None;None;None;None;None;-10921639;1761,746;1874;259;2102;727601;327,534;11,386;0,467;3,424
ID2624743;2624743;193;33,937;336,7;579,15;0;99600;166;7;1;672,777;14,482;1751,533;6,702;None;None;None;None;None;None;-10921639;1751,533;1856;353;2100;723383;324,244;11,368;0,461;3,411
ID2625105;2625105;193;34,123;336,05;580,45;0;100200;167;7;1;681,448;12,927;1755,833;7,579;None;None;None;None;None;None;-10921639;1755,833;1890;294;2134;725159;359,875;11,362;0,463;3,09
ID2625467;2625467;193;33,636;336,7;580,45;0;100800;168;7;1;680,772;12,051;1760,16;7,262;None;None;None;None;None;None;-10921639;1760,16;1881;332;2160;726946;335,715;11,367;0,457;3,291
ID2625835;2625835;193;33,555;337,35;580,45;0;101400;169;7;1;684,494;12,765;1766,956;6,874;None;None;None;None;None;None;-10921639;1766,956;1868;480;2104;729753;307,529;11,369;0,456;3,597
ID2626204;2626204;193;32,866;338;579,8;0;102000;170;7;1;669,397;12,661;1748,167;7,584;None;None;None;None;None;None;-10921639;1748,167;1859;658;2125;721993;307,275;11,338;0,441;3,48
ID2626576;2626576;193;33,789;338;579,8;0;102600;171;7;1;692,07;11,153;1779,429;8,002;None;None;None;None;None;None;-10921639;1779,429;1881;604;2172;734904;304,507;11,368;0,46;3,682
ID2627313;2627313;193;35,243;336,7;581,1;0;103200;172;7;1;711,448;12,644;1802,516;8,245;None;None;None;None;None;None;-10921639;1802,516;1904;514;2173;744439;308,677;11,374;0,481;3,795
ID2626945;2626945;193;35,77;337,35;580,45;0;103800;173;7;1;713,039;11,746;1806,153;7,443;None;None;None;None;None;None;-10921639;1806,153;1901;612;2162;745941;305,535;11,369;0,484;3,855
ID2627671;2627671;193;36,657;336,7;580,45;0;104400;174;7;1;725,295;12,847;1818,831;7,075;None;None;None;None;None;None;-10921639;1818,831;1911;449;2183;751177;331,561;11,362;0,491;3,612
ID2628031;2628031;193;36,65;336,7;581,1;0;105000;175;7;1;731,6;12,426;1825,487;6,833;None;None;None;None;None;None;-10921639;1825,487;1937;480;2185;753926;338,155;15,102;0,499;3,594
ID2628764;2628764;193;37,432;337,35;581,1;0;105600;176;7;1;730,826;12,942;1821,562;7,923;None;None;None;None;None;None;-10921639;1821,562;1927;514;2199;752305;347,747;11,355;0,506;3,519
ID2628395;2628395;193;37,111;336,7;581,1;0;106200;177;7;1;726,964;13,39;1823,533;7,487;None;None;None;None;None;None;-10921639;1823,533;1926;470;2187;753119;331,326;11,377;0,504;3,687
ID2629124;2629124;193;36,67;336,7;581,1;0;106800;178;7;1;734,513;12,816;1835,169;7,438;None;None;None;None;None;None;-10921639;1835,169;1909;588;2221;757925;309,753;15,174;0,501;3,955
ID2630589;2630589;193;37,183;336,7;581,75;0;107400;179;7;1;734,305;12,126;1827,47;6,93;None;None;None;None;None;None;-10921639;1827,47;1919;416;2231;754745;344,775;15,229;0,516;3,61
ID2629856;2629856;193;36,562;337,35;581,1;0;108000;180;7;1;730,157;11,584;1824,211;7,276;None;None;None;None;None;None;-10921639;1824,211;1907;514;2212;753399;321,762;15,171;0,5;3,781
ID2629489;2629489;193;36,924;337,35;581,1;0;108600;181;7;1;729,617;12,412;1824,107;7,969;None;None;None;None;None;None;-10921639;1824,107;1910;404;2212;753356;329,887;15,252;0,511;3,741
ID2630216;2630216;193;37,951;338;580,45;0;109200;182;7;1;750,642;12,119;1854,613;7,036;None;None;None;None;None;None;-10921639;1854,613;1937;537;2237;765955;321,088;11,387;0,518;3,942
ID2630953;2630953;193;37,245;338;580,45;0;109800;183;7;1;737,649;12,869;1838,07;7,191;None;None;None;None;None;None;-10921639;1838,07;1927;616;2242;759123;316,112;11,382;0,504;3,899
ID2631325;2631325;193;38,194;338;580,45;0;110400;184;7;1;749,794;13,847;1846,717;7,755;None;None;None;None;None;None;-10921639;1846,717;1935;449;2280;762694;340,843;11,387;0,521;3,712
ID2631701;2631701;193;37,458;337,35;579,15;0;111000;185;7;1;741,327;12,613;1840,995;7,271;None;None;None;None;None;None;-10921639;1840,995;1917;422;2278;760331;323,016;15,148;0,514;3,871
ID2632072;2632072;193;37,537;337,35;578,5;0;111600;186;7;1;712,429;11,174;1805,923;8,857;None;None;None;None;None;None;-10921639;1805,923;1905;523;2257;745846;323,144;11,37;0,521;3,827
ID2632444;2632444;193;36,86;337,35;578,5;0;112200;187;7;1;698,833;10,697;1783,339;7,262;None;None;None;None;None;None;-10921639;1783,339;1879;676;2301;736519;339,169;11,355;0,505;3,53
ID2632806;2632806;193;36,624;338;576,55;0;112800;188;7;1;714,714;12,019;1807,094;7,167;None;None;None;None;None;None;-10921639;1807,094;1895;658;2288;746330;317,1;11,371;0,497;3,786
ID2633176;2633176;193;36,785;337,35;575,9;0;113400;189;7;1;718,712;10,726;1808,165;7,542;None;None;None;None;None;None;-10921639;1808,165;1911;392;2254;746772;342,87;11,366;0,501;3,523
ID2633550;2633550;193;36,139;337,35;575,9;0;114000;190;7;1;707,806;12,107;1794,593;6,828;None;None;None;None;None;None;-10921639;1794,593;1886;449;2222;741167;333,169;11,367;0,495;3,565
ID2633930;2633930;193;36,61;337,35;575,25;0;114600;191;7;1;701,697;12,102;1783,709;6,818;None;None;None;None;None;None;-10921639;1783,709;1870;693;2287;736672;352,129;11,341;0,493;3,345
ID2634314;2634314;193;36,487;338;574,6;0;115200;192;7;1;729,203;11,697;1827,453;7,787;None;None;None;None;None;None;-10921639;1827,453;1907;714;2276;754738;312,296;11,373;0,494;3,868
ID2634693;2634693;193;37,077;337,35;574,6;0;115800;193;7;1;738,024;11,012;1836,443;7,046;None;None;None;None;None;None;-10921639;1836,443;1927;546;2319;758451;327,964;11,374;0,503;3,746
ID2635073;2635073;193;37,534;337,35;575,25;0;116400;194;7;1;736,022;11,545;1832,109;6,908;None;None;None;None;None;None;-10921639;1832,109;1920;740;2295;756661;333,064;11,361;0,508;3,705
ID2635459;2635459;193;38,257;336,7;574,6;0;117000;195;7;1;749,259;11,504;1849,489;8,271;None;None;None;None;None;None;-10921639;1849,489;1931;608;2252;763839;322,897;11,382;0,524;3,938
ID2635834;2635834;193;38,467;336,7;574,6;0;117600;196;7;1;743,247;11,947;1842,535;6,288;None;None;None;None;None;None;-10921639;1842,535;1925;632;2248;760967;317,838;11,396;0,537;4,051
ID2636212;2636212;193;38,114;337,35;573,3;0;118200;197;7;1;724,608;11,443;1815,431;7,201;None;None;None;None;None;None;-10921639;1815,431;1912;812;2249;749773;336,582;11,362;0,525;3,712
ID2636592;2636592;193;37,648;337,35;573,95;0;118800;198;7;1;725,097;10,758;1816,782;7,046;None;None;None;None;None;None;-10921639;1816,782;1917;797;2220;750331;330,555;11,351;0,514;3,73
ID2636966;2636966;193;37,829;338;573,3;0;119400;199;7;1;730,392;10,881;1828,453;7,584;None;None;None;None;None;None;-10921639;1828,453;1915;885;2278;755151;309,745;11,382;0,517;4,026
ID2637342;2637342;193;38,261;338;573,3;0;120000;200;7;1;741,867;11,775;1841,818;7,363;None;None;None;None;None;None;-10921639;1841,818;1935;855;2330;760671;315,742;15,096;0,527;4,027
ID2637721;2637721;193;38,01;339,3;573,3;0;120600;201;7;1;736,617;11,952;1828,455;7,37;None;None;None;None;None;None;-10921639;1828,455;1936;800;2376;755152;352,137;11,347;0,503;3,475
ID2638098;2638098;193;38,641;339,3;573,95;0;121200;202;7;1;735,337;11,62;1822,763;7,843;None;None;None;None;None;None;-10921639;1822,763;1942;576;2365;752801;371,996;11,347;0,52;3,351
ID2638477;2638477;193;39,493;339,95;573,3;0;121800;203;7;1;751,317;10,446;1838,455;7,337;None;None;None;None;None;None;-10921639;1838,455;1966;676;2377;759282;379,928;11,328;0,526;3,338
ID2638853;2638853;193;39,271;340,6;573,3;0;122400;204;7;1;739,838;11,247;1829,337;7,591;None;None;None;None;None;None;-10921639;1829,337;1950;661;2335;755516;366,66;11,346;0,531;3,461
ID2639222;2639222;193;39,042;340,6;572;0;123000;205;7;1;761,69;10,845;1857,978;7,407;None;None;None;None;None;None;-10921639;1857,978;1974;775;2378;767345;358,575;11,358;0,527;3,577
ID2639601;2639601;193;38,461;341,9;573,3;0;123600;206;7;1;740,421;10,596;1831,421;7,429;None;None;None;None;None;None;-10921639;1831,421;1952;669;2328;756377;372,934;11,335;0,516;3,344
ID2639982;2639982;193;39,153;341,9;573,3;0;124200;207;7;1;758,044;10,976;1851,419;6,567;None;None;None;None;None;None;-10921639;1851,419;1961;711;2363;764636;368,383;11,353;0,531;3,485
ID2640359;2640359;193;38,276;343,2;573,3;0;124800;208;7;1;737,431;10,99;1816,136;7,419;None;None;None;None;None;None;-10921639;1816,136;1934;528;2433;750064;435,841;11,293;0,489;2,736
ID2640737;2640737;193;38,951;342,55;573,3;0;125400;209;7;1;745,446;10,886;1816,872;7,38;None;None;None;None;None;None;-10921639;1816,872;1954;427;2458;750368;460,286;11,291;0,503;2,643
ID2641116;2641116;193;39,164;341,9;573,95;0;126000;210;7;1;748,969;10,738;1835,107;8,363;None;None;None;None;None;None;-10921639;1835,107;1957;576;2423;757899;409,379;11,32;0,511;3,031
ID2641506;2641506;193;38,837;341,25;573,3;0;126600;211;7;1;746,932;10,475;1827,107;6,915;None;None;None;None;None;None;-10921639;1827,107;1945;490;2440;754595;415,249;11,328;0,513;2,983
ID2641889;2641889;193;37,872;341,25;572,65;0;127200;212;7;1;724,581;10,85;1805,833;6,881;None;None;None;None;None;None;-10921639;1805,833;1890;669;2468;745809;394,324;11,316;0,493;3,025
ID2642274;2642274;193;38,678;340,6;572,65;0;127800;213;7;1;735,697;11,334;1816,303;7,167;None;None;None;None;None;None;-10921639;1816,303;1929;572;2449;750133;403,231;11,339;0,519;3,077
ID2642661;2642661;193;38,684;340,6;572,65;0;128400;214;7;1;726,482;9,879;1804,508;7,642;None;None;None;None;None;None;-10921639;1804,508;1915;639;2429;745262;401,183;11,325;0,519;3,074
ID2643050;2643050;193;38,034;339,95;572,65;0;129000;215;7;1;734,203;9,925;1823,68;7,291;None;None;None;None;None;None;-10921639;1823,68;1915;760;2427;753180;360,421;11,349;0,507;3,403
ID2643439;2643439;193;39,224;339,3;572,65;0;129600;216;7;1;763,964;11,31;1860,683;7,465;None;None;None;None;None;None;-10921639;1860,683;1950;772;2406;768462;348,621;11,396;0,533;3,709
ID2643825;2643825;193;39,006;338,65;573,3;0;130200;217;7;1;744,697;10,724;1833,99;8,724;None;None;None;None;None;None;-10921639;1833,99;1914;650;2420;757438;355,648;11,394;0,53;3,575
ID2644206;2644206;193;39,84;338,65;572,65;0;130800;218;7;1;747,288;10,269;1833,264;7,567;None;None;None;None;None;None;-10921639;1833,264;1944;760;2396;757138;374,89;11,354;0,533;3,402
ID2644592;2644592;193;38,583;339,3;572,65;0;131400;219;7;1;726,358;10,55;1814,264;7,111;None;None;None;None;None;None;-10921639;1814,264;1931;885;2276;749291;345,669;11,37;0,523;3,604
ID2644983;2644983;193;38,424;338,65;572;0;132000;220;7;1;749,133;11,104;1841,852;7,864;None;None;None;None;None;None;-10921639;1841,852;1965;635;2313;760685;359,328;11,385;0,517;3,495
ID2645366;2645366;193;37,424;338;571,35;0;132600;221;7;1;727,726;10,889;1817,838;8,165;None;None;None;None;None;None;-10921639;1817,838;1929;781;2299;750767;330,725;11,383;0,499;3,662
ID2645752;2645752;193;36,664;339,95;571,35;0;133200;222;7;1;721,208;9,918;1807,833;7,518;None;None;None;None;None;None;-10921639;1807,833;1902;567;2331;746635;341,876;11,373;0,475;3,405
ID2646138;2646138;193;38,094;339,95;570,7;0;133800;223;7;1;722,293;11,446;1807,019;7,407;None;None;None;None;None;None;-10921639;1807,019;1920;643;2247;746299;329,745;11,372;0,518;3,739
ID2646526;2646526;193;39,585;339,3;572;0;134400;224;7;1;754,153;13,407;1836,646;7,973;None;None;None;None;None;None;-10921639;1836,646;1968;422;2387;758535;403,348;11,348;0,519;3,111
ID2646916;2646916;193;39,834;339,3;572;0;135000;225;7;1;756,225;11,024;1839,424;7,564;None;None;None;None;None;None;-10921639;1839,424;1960;480;2401;759682;392,778;11,365;0,527;3,233
ID2647311;2647311;193;40,791;339,3;572,65;0;135600;226;7;1;767,056;11,257;1852,814;7,232;None;None;None;None;None;None;-10921639;1852,814;1980;509;2423;765212;412,081;11,342;0,537;3,141
ID2647701;2647701;193;40,467;340,6;572;0;136200;227;7;1;764,031;10,571;1857,441;7,356;None;None;None;None;None;None;-10921639;1857,441;1995;744;2346;767123;366,427;11,356;0,542;3,562
ID2648090;2648090;193;40,262;341,25;573,95;0;136800;228;7;1;760,855;11,511;1859,4;6,799;None;None;None;None;None;None;-10921639;1859,4;1978;737;2348;767932;352,533;11,381;0,545;3,722
ID2648484;2648484;193;40,689;342,55;573,3;0;137400;229;7;1;772,38;9,927;1866,869;8,048;None;None;None;None;None;None;-10921639;1866,869;1972;794;2364;771017;366,606;11,358;0,545;3,592
ID2648877;2648877;193;41,732;341,9;573,95;0;138000;230;7;1;807,007;10,85;1911,416;7,535;None;None;None;None;None;None;-10921639;1911,416;2014;766;2458;789415;375,022;11,372;0,553;3,63
ID2649272;2649272;193;40,103;341,9;574,6;0;138600;231;7;1;796,884;15,477;1909,046;7,661;None;None;None;None;None;None;-10921639;1909,046;2009;676;2414;788436;356,439;11,376;0,527;3,697
ID2649671;2649671;193;41,713;341,25;573,95;0;139200;232;7;1;809,39;21,334;1929,378;8,804;None;None;None;None;None;None;-10921639;1929,378;2046;910;2459;796833;365,084;11,366;0,548;3,742
ID2650067;2650067;193;40,093;341,9;573,3;0;139800;233;7;1;777,465;10,722;1873,54;7,443;None;None;None;None;None;None;-10921639;1873,54;1988;672;2481;773772;389,76;11,343;0,529;3,327
ID2650465;2650465;193;39,142;340,6;573,95;0;140400;234;7;1;796,165;11,981;1899,944;7,91;None;None;None;None;None;None;-10921639;1899,944;2018;523;2403;784677;366,853;11,391;0,519;3,54
ID2650869;2650869;193;39,381;341,25;573,95;0;141000;235;7;1;791,959;10,76;1893,809;7,99;None;None;None;None;None;None;-10921639;1893,809;2011;643;2447;782143;360,661;11,382;0,524;3,612
ID2651261;2651261;193;39,648;340,6;573,95;0;141600;236;7;1;828,685;10,157;1940,944;7,91;None;None;None;None;None;None;-10921639;1940,944;2050;604;2484;801610;352,414;15,08;0,522;3,779
ID2651657;2651657;193;39,114;339,95;573,3;0;142200;237;7;1;815,361;10,298;1926,293;8,499;None;None;None;None;None;None;-10921639;1926,293;2047;753;2365;795559;343,043;11,406;0,51;3,794
ID2652053;2652053;193;38,417;340,6;573,95;0;142800;238;7;1;803,68;10,814;1913,867;7,494;None;None;None;None;None;None;-10921639;1913,867;2020;724;2415;790427;346,262;11,411;0,502;3,695
ID2652450;2652450;193;39,707;341,25;575,25;0;143400;239;7;1;835,22;11,785;1946,726;7,872;None;None;None;None;None;None;-10921639;1946,726;2058;588;2513;803998;378,15;11,38;0,501;3,438
ID2652846;2652846;193;39,872;341,9;573,95;0;144000;240;7;1;822,104;11,651;1931,753;6,722;None;None;None;None;None;None;-10921639;1931,753;2023;772;2509;797814;379,925;11,376;0,512;3,443
ID2653251;2653251;193;38,901;341,9;573,95;0;144600;241;7;1;818,671;11,593;1927,927;8,37;None;None;None;None;None;None;-10921639;1927,927;2028;588;2440;796234;360,529;11,397;0,502;3,575
ID2653659;2653659;193;39,732;341,9;574,6;0;145200;242;7;1;822,85;12,964;1933,637;7,453;None;None;None;None;None;None;-10921639;1933,637;2053;612;2433;798592;369,39;11,406;0,52;3,582
ID2654059;2654059;193;38,787;341,9;573,95;0;145800;243;7;1;823,523;11,298;1932,484;7,535;None;None;None;None;None;None;-10921639;1932,484;2061;665;2427;798116;386,142;11,377;0,489;3,289
ID2654461;2654461;193;38,324;342,55;574,6;0;146400;244;7;1;822,387;11,591;1928,235;6,649;None;None;None;None;None;None;-10921639;1928,235;2074;572;2425;796361;389,035;11,343;0,466;3,15
ID2654874;2654874;193;38,133;342,55;574,6;0;147000;245;7;1;815,574;11,627;1920,208;7,823;None;None;None;None;None;None;-10921639;1920,208;2053;620;2424;793046;394,667;11,337;0,461;3,072
ID2655277;2655277;193;37,922;342,55;575,25;0;147600;246;7;1;830,906;11,927;1939,37;7,387;None;None;None;None;None;None;-10921639;1939,37;2054;596;2458;800960;383,381;11,337;0,451;3,145
ID2655679;2655679;193;37,717;341,9;575,25;0;148200;247;7;1;822,404;11,843;1930,387;7,392;None;None;None;None;None;None;-10921639;1930,387;2018;480;2469;797250;383,032;11,366;0,453;3,142
ID2656077;2656077;193;39,06;341,9;573,95;0;148800;248;7;1;850,274;14,593;1966,724;8,724;None;None;None;None;None;None;-10921639;1966,724;2085;724;2506;812257;384,71;11,337;0,463;3,236
ID2656478;2656478;193;39,333;342,55;574,6;0;149400;249;7;1;834,627;12,985;1938,772;6,799;None;None;None;None;None;None;-10921639;1938,772;2045;731;2537;800713;431,351;11,299;0,463;2,843
ID2656889;2656889;193;38,357;343,85;575,25;0;150000;250;7;1;811,845;11,765;1911,91;7,554;None;None;None;None;None;None;-10921639;1911,91;2021;690;2485;789619;414,419;11,304;0,452;2,872
ID2657298;2657298;193;37,241;343,2;575,25;0;150600;251;7;1;847,107;11,538;1958,354;7,395;None;None;None;None;None;None;-10921639;1958,354;2043;576;2481;808800;383,203;11,35;0,429;3,066
ID2657713;2657713;193;35,66;343,85;575,9;0;151200;252;7;1;860,632;12,84;1975,443;7,671;None;None;None;None;None;None;-10921639;1975,443;2063;818;2535;815858;382,44;11,307;0,385;2,871
ID2658121;2658121;193;34,292;344,5;575,9;0;151800;253;7;1;838,424;12,402;1945,613;7,022;None;None;None;None;None;None;-10921639;1945,613;2046;737;2511;803538;407,992;11,273;0,359;2,521
ID2658537;2658537;193;34,394;345,15;577,2;0;152400;254;7;1;864,455;12,053;1976,172;8,211;None;None;None;None;None;None;-10921639;1976,172;2109;672;2577;816159;408,959;11,286;0,356;2,537
ID2658944;2658944;193;33,766;344,5;576,55;0;153000;255;7;1;833,276;14,148;1945,308;8,174;None;None;None;None;None;None;-10921639;1945,308;2057;756;2500;803412;383,715;11,296;0,36;2,685
ID2659355;2659355;193;33,412;344,5;577,2;0;153600;256;7;1;862,545;15,479;1979,073;9,073;None;None;None;None;None;None;-10921639;1979,073;2093;707;2525;817357;388,465;11,298;0,346;2,62
ID2659759;2659759;193;33,103;344,5;577,2;0;154200;257;7;1;821,954;13,976;1929,995;7,358;None;None;None;None;None;None;-10921639;1929,995;2050;721;2498;797088;405,059;11,272;0,349;2,468
ID2660169;2660169;193;34,024;344,5;578,5;0;154800;258;7;1;855,027;16,358;1962,705;7,755;None;None;None;None;None;None;-10921639;1962,705;2097;744;2509;810597;429,033;11,254;0,35;2,374
ID2660575;2660575;193;33,843;343,85;578,5;0;155400;259;7;1;818,346;17,247;1923,479;8,034;None;None;None;None;None;None;-10921639;1923,479;2056;737;2440;794397;423,731;11,275;0,364;2,423
ID2661388;2661388;193;33,456;343,2;577,85;0;156000;260;7;1;814,094;20,291;1922,889;7,847;None;None;None;None;None;None;-10921639;1922,889;2065;756;2439;794153;429,095;11,266;0,354;2,343
ID2660984;2660984;193;32,207;343,2;579,15;0;156600;261;7;1;818,08;21,559;1922,015;6,518;None;None;None;None;None;None;-10921639;1922,015;2068;763;2524;793792;447,317;11,251;0,33;2,135
ID2661793;2661793;193;31,576;343,2;579,15;0;157200;262;7;1;795,102;21,985;1889,508;7,508;None;None;None;None;None;None;-10921639;1889,508;2047;608;2455;780367;455,314;11,274;0,334;2,08
ID2662196;2662196;193;31,084;343,85;581,1;0;157800;263;7;1;761,593;23,719;1852,717;7,608;None;None;None;None;None;None;-10921639;1852,717;1994;744;2434;765172;455,175;11,226;0,322;1,981
ID2662598;2662598;193;30,575;343,85;580,45;0;158400;264;7;1;749,567;28,964;1847,099;7,925;None;None;None;None;None;None;-10921639;1847,099;1997;714;2403;762852;455,304;11,252;0,319;1,963
ID2662999;2662999;193;31,368;343,85;580,45;0;159000;265;7;1;750,751;34,571;1855,659;7,76;None;None;None;None;None;None;-10921639;1855,659;2003;608;2375;766387;450,631;11,257;0,331;2,049
ID2663406;2663406;193;30,495;343,85;581,1;0;159600;266;7;1;723,511;36,47;1819,615;7,077;None;None;None;None;None;None;-10921639;1819,615;1951;600;2351;751501;426,437;11,25;0,326;2,1
